id,duration,start_date,src,start_terminal,end_date,end_station,end_terminal,bike,subscriber,zip
647631,234,2/17/2015 19:24,San Francisco Caltrain 2 (330 Townsend),69,2/17/2015 19:28,Townsend at 7th,65,380,Subscriber,94107
647623,297,2/17/2015 19:14,2nd at Folsom,62,2/17/2015 19:19,San Francisco Caltrain (Townsend at 4th),70,375,Subscriber,94404
647427,546,2/17/2015 17:55,Embarcadero at Folsom,51,2/17/2015 18:04,San Francisco Caltrain 2 (330 Townsend),69,391,Subscriber,94061
647377,305,2/17/2015 17:39,2nd at Folsom,62,2/17/2015 17:44,Harry Bridges Plaza (Ferry Building),50,385,Subscriber,94901
647188,433,2/17/2015 16:49,South Van Ness at Market,66,2/17/2015 16:56,Townsend at 7th,65,158,Subscriber,94107
646922,279,2/17/2015 13:06,Howard at 2nd,63,2/17/2015 13:10,Beale at Market,56,597,Subscriber,94608
646891,310,2/17/2015 12:31,Howard at 2nd,63,2/17/2015 12:36,2nd at Townsend,61,501,Subscriber,94107
646804,378,2/17/2015 11:16,Market at Sansome,77,2/17/2015 11:23,Embarcadero at Folsom,51,409,Subscriber,94549
646784,1036,2/17/2015 10:59,Embarcadero at Vallejo,48,2/17/2015 11:16,Grant Avenue at Columbus Avenue,73,376,Customer,8000
646635,607,2/17/2015 9:29,Grant Avenue at Columbus Avenue,73,2/17/2015 9:40,Embarcadero at Folsom,51,562,Subscriber,94124
646616,632,2/17/2015 9:25,Townsend at 7th,65,2/17/2015 9:35,Market at 10th,67,354,Subscriber,95119
646561,879,2/17/2015 9:11,2nd at Folsom,62,2/17/2015 9:26,Market at 10th,67,463,Subscriber,94107
646465,694,2/17/2015 8:50,Civic Center BART (7th at Market),72,2/17/2015 9:01,Steuart at Market,74,374,Subscriber,94103
646438,434,2/17/2015 8:46,San Francisco Caltrain (Townsend at 4th),70,2/17/2015 8:54,Howard at 2nd,63,597,Subscriber,94306
646435,1065,2/17/2015 8:46,Golden Gate at Polk,59,2/17/2015 9:03,Embarcadero at Bryant,54,309,Subscriber,94110
646428,509,2/17/2015 8:42,Steuart at Market,74,2/17/2015 8:50,2nd at Townsend,61,469,Subscriber,94107
646297,615,2/17/2015 8:09,San Francisco Caltrain (Townsend at 4th),70,2/17/2015 8:19,Temporary Transbay Terminal (Howard at Beale),55,622,Customer,94305
646189,289,2/17/2015 7:35,Temporary Transbay Terminal (Howard at Beale),55,2/17/2015 7:40,5th at Howard,57,287,Subscriber,94501
645834,345,2/16/2015 16:23,Townsend at 7th,65,2/16/2015 16:29,Civic Center BART (7th at Market),72,270,Subscriber,94598
645531,491,2/16/2015 10:08,Spear at Folsom,49,2/16/2015 10:16,5th at Howard,57,419,Subscriber,94103
645432,859,2/16/2015 8:50,San Francisco Caltrain (Townsend at 4th),70,2/16/2015 9:04,Temporary Transbay Terminal (Howard at Beale),55,572,Customer,94305
645263,462,2/15/2015 20:52,Embarcadero at Sansome,60,2/15/2015 21:00,Grant Avenue at Columbus Avenue,73,677,Subscriber,94133
645189,722,2/15/2015 17:13,Market at 4th,76,2/15/2015 17:25,Beale at Market,56,537,Subscriber,94105
644876,240,2/15/2015 9:47,Market at 10th,67,2/15/2015 9:51,Civic Center BART (7th at Market),72,378,Subscriber,94103
644609,1313,2/14/2015 17:00,Steuart at Market,74,2/14/2015 17:22,Embarcadero at Sansome,60,568,Customer,nil
644522,1365,2/14/2015 15:15,2nd at Folsom,62,2/14/2015 15:37,Washington at Kearny,46,463,Customer,92354
644393,937,2/14/2015 13:47,Market at 10th,67,2/14/2015 14:03,Market at Sansome,77,531,Customer,94131
644381,10209,2/14/2015 13:43,Palo Alto Caltrain Station,34,2/14/2015 16:33,University and Emerson,35,233,Customer,22101
644363,1777,2/14/2015 13:26,Market at Sansome,77,2/14/2015 13:55,Embarcadero at Vallejo,48,330,Customer,953238
644173,5909,2/14/2015 9:55,Paseo de San Antonio,7,2/14/2015 11:34,San Jose Civic Center,3,105,Customer,99
643989,553,2/13/2015 19:26,Market at 4th,76,2/13/2015 19:36,South Van Ness at Market,66,309,Subscriber,94103
643844,423,2/13/2015 18:06,San Francisco Caltrain 2 (330 Townsend),69,2/13/2015 18:13,5th at Howard,57,636,Subscriber,94403
643772,433,2/13/2015 17:45,Townsend at 7th,65,2/13/2015 17:52,2nd at Townsend,61,265,Subscriber,94107
643763,418,2/13/2015 17:43,5th at Howard,57,2/13/2015 17:50,Harry Bridges Plaza (Ferry Building),50,556,Subscriber,94903
643432,260,2/13/2015 16:10,Mechanics Plaza (Market at Battery),75,2/13/2015 16:14,Broadway St at Battery St,82,573,Subscriber,94107
643401,454,2/13/2015 16:00,Clay at Battery,41,2/13/2015 16:07,Spear at Folsom,49,191,Subscriber,94112
643254,1033,2/13/2015 14:15,San Francisco Caltrain 2 (330 Townsend),69,2/13/2015 14:33,Powell at Post (Union Square),71,334,Subscriber,11201
643208,2274,2/13/2015 13:33,Harry Bridges Plaza (Ferry Building),50,2/13/2015 14:10,Embarcadero at Sansome,60,508,Customer,92562
643180,1660,2/13/2015 13:13,Davis at Jackson,42,2/13/2015 13:41,Embarcadero at Sansome,60,374,Customer,1
643084,492,2/13/2015 11:53,Market at Sansome,77,2/13/2015 12:01,San Francisco Caltrain 2 (330 Townsend),69,463,Subscriber,94129
643083,224,2/13/2015 11:51,Temporary Transbay Terminal (Howard at Beale),55,2/13/2015 11:54,Embarcadero at Bryant,54,273,Subscriber,94010
643001,676,2/13/2015 10:32,2nd at South Park,64,2/13/2015 10:44,Broadway St at Battery St,82,496,Subscriber,94107
642881,947,2/13/2015 9:32,2nd at Folsom,62,2/13/2015 9:48,Embarcadero at Sansome,60,597,Subscriber,94107
642835,262,2/13/2015 9:11,Powell Street BART,39,2/13/2015 9:16,Yerba Buena Center of the Arts (3rd @ Howard),68,432,Subscriber,94107
642530,741,2/13/2015 7:53,San Francisco Caltrain (Townsend at 4th),70,2/13/2015 8:05,Spear at Folsom,49,289,Subscriber,94017
642516,321,2/13/2015 7:47,San Francisco Caltrain (Townsend at 4th),70,2/13/2015 7:53,2nd at South Park,64,457,Subscriber,95128
642500,545,2/13/2015 7:39,2nd at Townsend,61,2/13/2015 7:48,Steuart at Market,74,311,Subscriber,94158
642454,327,2/13/2015 7:15,San Francisco Caltrain (Townsend at 4th),70,2/13/2015 7:21,2nd at Townsend,61,583,Subscriber,94301
642325,214,2/12/2015 21:28,5th at Howard,57,2/12/2015 21:31,San Francisco Caltrain 2 (330 Townsend),69,555,Subscriber,94107
642066,735,2/12/2015 18:06,San Francisco Caltrain (Townsend at 4th),70,2/12/2015 18:19,Steuart at Market,74,585,Subscriber,94577
641883,551,2/12/2015 17:14,5th at Howard,57,2/12/2015 17:23,Temporary Transbay Terminal (Howard at Beale),55,335,Subscriber,94530
641745,370,2/12/2015 16:35,Harry Bridges Plaza (Ferry Building),50,2/12/2015 16:41,Embarcadero at Sansome,60,607,Subscriber,94111
641550,917,2/12/2015 14:32,Townsend at 7th,65,2/12/2015 14:48,Harry Bridges Plaza (Ferry Building),50,575,Subscriber,94590
641491,369,2/12/2015 13:07,Mechanics Plaza (Market at Battery),75,2/12/2015 13:14,Broadway St at Battery St,82,388,Subscriber,94111
641315,386,2/12/2015 10:03,Broadway St at Battery St,82,2/12/2015 10:10,Clay at Battery,41,311,Subscriber,94107
641260,812,2/12/2015 9:43,Grant Avenue at Columbus Avenue,73,2/12/2015 9:56,San Francisco Caltrain 2 (330 Townsend),69,431,Subscriber,94107
641184,470,2/12/2015 9:20,San Francisco Caltrain (Townsend at 4th),70,2/12/2015 9:28,Post at Kearny,47,409,Subscriber,94010
640953,648,2/12/2015 8:15,Steuart at Market,74,2/12/2015 8:26,2nd at Townsend,61,390,Subscriber,94103
640939,401,2/12/2015 8:13,Civic Center BART (7th at Market),72,2/12/2015 8:19,Townsend at 7th,65,448,Subscriber,94609
640848,701,2/12/2015 7:51,San Francisco Caltrain (Townsend at 4th),70,2/12/2015 8:02,Steuart at Market,74,390,Subscriber,95148
640846,489,2/12/2015 7:50,San Jose Diridon Caltrain Station,2,2/12/2015 7:58,MLK Library,11,299,Subscriber,95126
640839,398,2/12/2015 7:48,San Jose Civic Center,3,2/12/2015 7:55,San Jose Diridon Caltrain Station,2,644,Subscriber,95113
640754,752,2/12/2015 7:06,San Francisco Caltrain (Townsend at 4th),70,2/12/2015 7:18,Davis at Jackson,42,492,Subscriber,94401
640747,699,2/12/2015 7:05,San Francisco Caltrain (Townsend at 4th),70,2/12/2015 7:16,Davis at Jackson,42,596,Subscriber,94030
640601,438,2/11/2015 21:11,Market at 10th,67,2/11/2015 21:18,Post at Kearny,47,404,Subscriber,94108
640580,1003,2/11/2015 20:52,Embarcadero at Sansome,60,2/11/2015 21:08,5th at Howard,57,538,Subscriber,94103
640553,584,2/11/2015 20:13,Grant Avenue at Columbus Avenue,73,2/11/2015 20:22,2nd at Folsom,62,444,Subscriber,94129
640448,611,2/11/2015 18:51,Palo Alto Caltrain Station,34,2/11/2015 19:01,California Ave Caltrain Station,36,136,Subscriber,94306
640237,613,2/11/2015 17:41,San Jose Diridon Caltrain Station,2,2/11/2015 17:51,Paseo de San Antonio,7,25,Subscriber,95112
640141,668,2/11/2015 17:16,Stanford in Redwood City,25,2/11/2015 17:27,Redwood City Caltrain Station,22,199,Subscriber,95037
640088,599,2/11/2015 17:06,Broadway St at Battery St,82,2/11/2015 17:16,San Francisco Caltrain 2 (330 Townsend),69,361,Subscriber,94133
639965,120,2/11/2015 16:32,Paseo de San Antonio,7,2/11/2015 16:34,San Salvador at 1st,8,254,Subscriber,95106
639909,433,2/11/2015 16:00,Embarcadero at Folsom,51,2/11/2015 16:07,San Francisco Caltrain (Townsend at 4th),70,554,Subscriber,94063
639852,990,2/11/2015 15:16,Castro Street and El Camino Real,32,2/11/2015 15:32,Castro Street and El Camino Real,32,111,Subscriber,95130
639813,167,2/11/2015 14:45,Market at Sansome,77,2/11/2015 14:48,Harry Bridges Plaza (Ferry Building),50,222,Subscriber,94930
639719,301,2/11/2015 12:50,Commercial at Montgomery,45,2/11/2015 12:55,Market at Sansome,77,222,Subscriber,94703
639634,555,2/11/2015 11:38,Grant Avenue at Columbus Avenue,73,2/11/2015 11:47,Mechanics Plaza (Market at Battery),75,238,Subscriber,94105
639262,1104,2/11/2015 8:53,San Francisco Caltrain (Townsend at 4th),70,2/11/2015 9:11,Embarcadero at Sansome,60,189,Subscriber,94118
639189,524,2/11/2015 8:30,Market at 10th,67,2/11/2015 8:39,San Francisco Caltrain (Townsend at 4th),70,459,Subscriber,94103
638975,248,2/11/2015 7:28,Commercial at Montgomery,45,2/11/2015 7:32,Market at 4th,76,402,Subscriber,94122
638781,593,2/10/2015 20:24,Steuart at Market,74,2/10/2015 20:34,San Francisco Caltrain (Townsend at 4th),70,519,Subscriber,94158
638776,672,2/10/2015 20:17,Embarcadero at Folsom,51,2/10/2015 20:28,Grant Avenue at Columbus Avenue,73,354,Subscriber,94025
638027,465,2/10/2015 13:55,5th at Howard,57,2/10/2015 14:03,Temporary Transbay Terminal (Howard at Beale),55,343,Subscriber,94109
637772,421,2/10/2015 9:59,Embarcadero at Bryant,54,2/10/2015 10:06,San Francisco Caltrain 2 (330 Townsend),69,482,Subscriber,94105
637711,454,2/10/2015 9:32,San Francisco City Hall,58,2/10/2015 9:39,Townsend at 7th,65,558,Subscriber,94102
637608,280,2/10/2015 9:05,Embarcadero at Folsom,51,2/10/2015 9:10,2nd at Townsend,61,519,Subscriber,94608
637511,847,2/10/2015 8:48,2nd at Townsend,61,2/10/2015 9:02,Embarcadero at Sansome,60,368,Subscriber,95128
637424,268,2/10/2015 8:30,San Francisco Caltrain 2 (330 Townsend),69,2/10/2015 8:35,Townsend at 7th,65,466,Subscriber,94040
637377,659,2/10/2015 8:15,San Francisco Caltrain 2 (330 Townsend),69,2/10/2015 8:26,Market at 4th,76,504,Subscriber,95030
637356,528,2/10/2015 8:08,San Francisco Caltrain 2 (330 Townsend),69,2/10/2015 8:17,Howard at 2nd,63,672,Subscriber,94306
637222,431,2/10/2015 7:30,Paseo de San Antonio,7,2/10/2015 7:37,San Jose Diridon Caltrain Station,2,152,Subscriber,95110
637082,223,2/9/2015 23:21,Howard at 2nd,63,2/9/2015 23:25,Washington at Kearny,46,589,Subscriber,94108
636937,361,2/9/2015 19:05,San Francisco Caltrain 2 (330 Townsend),69,2/9/2015 19:11,5th at Howard,57,613,Subscriber,94103
636824,436,2/9/2015 18:15,Davis at Jackson,42,2/9/2015 18:23,Powell at Post (Union Square),71,285,Subscriber,94109
636537,308,2/9/2015 17:05,5th at Howard,57,2/9/2015 17:11,San Francisco Caltrain (Townsend at 4th),70,613,Subscriber,94303
636521,611,2/9/2015 17:02,San Francisco Caltrain 2 (330 Townsend),69,2/9/2015 17:12,Powell Street BART,39,599,Subscriber,94703
636456,465,2/9/2015 16:46,South Van Ness at Market,66,2/9/2015 16:54,Townsend at 7th,65,628,Subscriber,94107
636205,224,2/9/2015 12:34,Broadway St at Battery St,82,2/9/2015 12:37,Steuart at Market,74,277,Subscriber,94105
636177,572,2/9/2015 12:04,Steuart at Market,74,2/9/2015 12:14,2nd at Townsend,61,442,Subscriber,94703
635936,261,2/9/2015 9:06,San Francisco Caltrain 2 (330 Townsend),69,2/9/2015 9:10,Townsend at 7th,65,450,Subscriber,94065
635821,427,2/9/2015 8:48,2nd at Townsend,61,2/9/2015 8:55,Steuart at Market,74,562,Subscriber,94158
635643,136,2/9/2015 7:57,Market at 4th,76,2/9/2015 8:00,Yerba Buena Center of the Arts (3rd @ Howard),68,574,Subscriber,94707
635502,560,2/9/2015 6:52,Market at 10th,67,2/9/2015 7:01,Mechanics Plaza (Market at Battery),75,330,Subscriber,94102
635462,409,2/9/2015 6:21,Temporary Transbay Terminal (Howard at Beale),55,2/9/2015 6:27,Broadway St at Battery St,82,376,Subscriber,94610
635256,6053,2/8/2015 1:01,Market at 10th,67,2/8/2015 2:42,Market at 10th,67,545,Customer,95114
634966,741,2/7/2015 11:32,Steuart at Market,74,2/7/2015 11:45,Townsend at 7th,65,566,Subscriber,94114
634778,222,2/6/2015 18:41,Evelyn Park and Ride,30,2/6/2015 18:45,Mountain View Caltrain Station,28,225,Subscriber,94133
634412,722,2/6/2015 9:10,San Francisco Caltrain (Townsend at 4th),70,2/6/2015 9:22,Broadway St at Battery St,82,416,Subscriber,95129
634353,400,2/6/2015 8:44,Temporary Transbay Terminal (Howard at Beale),55,2/6/2015 8:51,5th at Howard,57,137,Subscriber,94602
634217,416,2/6/2015 7:49,Embarcadero at Bryant,54,2/6/2015 7:56,Davis at Jackson,42,390,Subscriber,94105
634059,511,2/5/2015 22:30,Grant Avenue at Columbus Avenue,73,2/5/2015 22:39,Howard at 2nd,63,577,Subscriber,94105
633801,733,2/5/2015 18:08,San Francisco Caltrain (Townsend at 4th),70,2/5/2015 18:20,Market at 10th,67,287,Subscriber,94402
633611,917,2/5/2015 17:11,Embarcadero at Sansome,60,2/5/2015 17:26,San Francisco Caltrain 2 (330 Townsend),69,288,Subscriber,95128
633401,532,2/5/2015 16:00,2nd at Folsom,62,2/5/2015 16:09,Townsend at 7th,65,425,Subscriber,94107
633317,620,2/5/2015 14:36,Commercial at Montgomery,45,2/5/2015 14:46,Embarcadero at Bryant,54,540,Subscriber,94105
633199,433,2/5/2015 12:26,Embarcadero at Folsom,51,2/5/2015 12:33,Market at Sansome,77,572,Subscriber,94549
633048,318,2/5/2015 9:55,Temporary Transbay Terminal (Howard at Beale),55,2/5/2015 10:00,Commercial at Montgomery,45,309,Subscriber,94703
632986,107,2/5/2015 9:24,Beale at Market,56,2/5/2015 9:25,Temporary Transbay Terminal (Howard at Beale),55,385,Subscriber,94103
632701,754,2/5/2015 8:18,Washington at Kearny,46,2/5/2015 8:31,Yerba Buena Center of the Arts (3rd @ Howard),68,381,Customer,44139
632533,864,2/5/2015 7:28,San Francisco Caltrain (Townsend at 4th),70,2/5/2015 7:42,Harry Bridges Plaza (Ferry Building),50,373,Subscriber,94022
632442,276,2/5/2015 6:35,Santa Clara at Almaden,4,2/5/2015 6:40,San Jose Diridon Caltrain Station,2,79,Subscriber,95110
632391,340,2/4/2015 23:00,Harry Bridges Plaza (Ferry Building),50,2/4/2015 23:05,Embarcadero at Sansome,60,314,Subscriber,94133
632339,532,2/4/2015 20:59,5th at Howard,57,2/4/2015 21:08,Embarcadero at Bryant,54,631,Subscriber,94114
632314,534,2/4/2015 20:20,Townsend at 7th,65,2/4/2015 20:29,2nd at Folsom,62,447,Subscriber,94105
632306,995,2/4/2015 20:09,Market at Sansome,77,2/4/2015 20:26,San Francisco Caltrain (Townsend at 4th),70,538,Subscriber,94024
632213,229,2/4/2015 18:56,San Antonio Caltrain Station,29,2/4/2015 19:00,San Antonio Shopping Center,31,703,Subscriber,94040
632076,485,2/4/2015 18:01,San Francisco Caltrain (Townsend at 4th),70,2/4/2015 18:09,Embarcadero at Bryant,54,562,Subscriber,94105
631463,191,2/4/2015 12:34,2nd at South Park,64,2/4/2015 12:37,Howard at 2nd,63,271,Subscriber,94107
631345,182,2/4/2015 10:48,Steuart at Market,74,2/4/2015 10:51,Davis at Jackson,42,554,Subscriber,94551
631333,471,2/4/2015 10:32,Townsend at 7th,65,2/4/2015 10:39,2nd at South Park,64,366,Subscriber,94107
631282,283,2/4/2015 9:56,San Antonio Shopping Center,31,2/4/2015 10:01,San Antonio Caltrain Station,29,674,Subscriber,94040
631102,494,2/4/2015 9:02,Harry Bridges Plaza (Ferry Building),50,2/4/2015 9:10,2nd at Townsend,61,278,Subscriber,94579
631068,420,2/4/2015 8:54,2nd at Townsend,61,2/4/2015 9:01,Embarcadero at Folsom,51,16,Subscriber,94040
630540,634,2/3/2015 21:05,Market at 4th,76,2/3/2015 21:16,South Van Ness at Market,66,312,Subscriber,94112
630311,718,2/3/2015 18:28,San Francisco Caltrain (Townsend at 4th),70,2/3/2015 18:40,Embarcadero at Sansome,60,464,Subscriber,94111
630199,490,2/3/2015 17:50,Market at Sansome,77,2/3/2015 17:58,Embarcadero at Sansome,60,484,Subscriber,94111
630111,587,2/3/2015 17:25,Market at Sansome,77,2/3/2015 17:35,Market at 10th,67,351,Subscriber,94102
630019,934,2/3/2015 17:05,Embarcadero at Sansome,60,2/3/2015 17:21,San Francisco Caltrain (Townsend at 4th),70,519,Subscriber,95111
629904,539,2/3/2015 16:34,San Francisco Caltrain 2 (330 Townsend),69,2/3/2015 16:43,Powell Street BART,39,504,Subscriber,94107
629902,410,2/3/2015 16:33,MLK Library,11,2/3/2015 16:40,San Jose Diridon Caltrain Station,2,241,Subscriber,94110
629890,817,2/3/2015 16:26,Stanford in Redwood City,25,2/3/2015 16:39,Redwood City Caltrain Station,22,60,Subscriber,94110
629824,761,2/3/2015 15:52,Clay at Battery,41,2/3/2015 16:05,San Francisco Caltrain (Townsend at 4th),70,549,Subscriber,94089
629748,385,2/3/2015 14:41,Yerba Buena Center of the Arts (3rd @ Howard),68,2/3/2015 14:48,Harry Bridges Plaza (Ferry Building),50,16,Subscriber,94947
629717,300,2/3/2015 13:58,2nd at Townsend,61,2/3/2015 14:03,Spear at Folsom,49,581,Subscriber,94025
629630,783,2/3/2015 12:40,Embarcadero at Vallejo,48,2/3/2015 12:53,Embarcadero at Vallejo,48,193,Subscriber,95110
629578,423,2/3/2015 11:39,Broadway St at Battery St,82,2/3/2015 11:46,Embarcadero at Folsom,51,521,Subscriber,85253
629327,1359,2/3/2015 9:10,San Francisco Caltrain (Townsend at 4th),70,2/3/2015 9:33,Embarcadero at Sansome,60,375,Subscriber,95060
629192,452,2/3/2015 8:39,Ryland Park,84,2/3/2015 8:47,Santa Clara County Civic Center,80,666,Subscriber,95112
628919,723,2/3/2015 7:24,Broadway St at Battery St,82,2/3/2015 7:36,San Francisco Caltrain (Townsend at 4th),70,632,Subscriber,94133
628545,729,2/2/2015 18:33,Steuart at Market,74,2/2/2015 18:45,San Francisco Caltrain (Townsend at 4th),70,345,Subscriber,94301
628319,858,2/2/2015 17:20,Clay at Battery,41,2/2/2015 17:34,South Van Ness at Market,66,507,Subscriber,94103
628061,451,2/2/2015 15:57,Temporary Transbay Terminal (Howard at Beale),55,2/2/2015 16:05,San Francisco Caltrain 2 (330 Townsend),69,342,Subscriber,94010
628037,708,2/2/2015 15:38,Clay at Battery,41,2/2/2015 15:50,San Francisco Caltrain (Townsend at 4th),70,587,Subscriber,94089
627679,1069,2/2/2015 9:37,Embarcadero at Sansome,60,2/2/2015 9:55,Broadway St at Battery St,82,373,Subscriber,94107
627637,449,2/2/2015 9:20,Temporary Transbay Terminal (Howard at Beale),55,2/2/2015 9:28,Broadway St at Battery St,82,590,Subscriber,94602
627390,431,2/2/2015 8:24,Embarcadero at Bryant,54,2/2/2015 8:31,Embarcadero at Vallejo,48,464,Subscriber,94105
627349,729,2/2/2015 8:08,San Francisco Caltrain 2 (330 Townsend),69,2/2/2015 8:20,Steuart at Market,74,549,Subscriber,94158
627225,474,2/2/2015 7:37,Ryland Park,84,2/2/2015 7:45,San Jose Diridon Caltrain Station,2,669,Subscriber,95110
627216,469,2/2/2015 7:35,Civic Center BART (7th at Market),72,2/2/2015 7:43,Townsend at 7th,65,69,Subscriber,94582
626980,176,2/1/2015 16:36,2nd at Townsend,61,2/1/2015 16:39,2nd at Folsom,62,434,Subscriber,94025
626976,393,2/1/2015 16:25,2nd at South Park,64,2/1/2015 16:32,Post at Kearny,47,492,Subscriber,94109
626784,350,2/1/2015 11:13,Mountain View Caltrain Station,28,2/1/2015 11:19,Evelyn Park and Ride,30,111,Subscriber,94087
626756,354,2/1/2015 9:55,Ryland Park,84,2/1/2015 10:00,San Jose City Hall,10,649,Subscriber,5112
626666,333,1/31/2015 19:48,San Francisco Caltrain 2 (330 Townsend),69,1/31/2015 19:54,Townsend at 7th,65,584,Subscriber,94107
626657,666,1/31/2015 19:09,Embarcadero at Sansome,60,1/31/2015 19:20,Embarcadero at Bryant,54,515,Subscriber,94608
626305,17073,1/31/2015 10:10,Grant Avenue at Columbus Avenue,73,1/31/2015 14:55,Embarcadero at Bryant,54,364,Customer,90018
626094,837,1/30/2015 19:09,2nd at Townsend,61,1/30/2015 19:23,Embarcadero at Sansome,60,399,Subscriber,94123
626086,469,1/30/2015 19:03,Market at 10th,67,1/30/2015 19:10,Market at 4th,76,709,Subscriber,94133
625656,626,1/30/2015 16:07,Temporary Transbay Terminal (Howard at Beale),55,1/30/2015 16:17,San Francisco Caltrain (Townsend at 4th),70,66,Subscriber,94086
625450,217,1/30/2015 13:11,Clay at Battery,41,1/30/2015 13:15,Market at Sansome,77,363,Subscriber,94111
625429,613,1/30/2015 12:40,Embarcadero at Bryant,54,1/30/2015 12:51,Clay at Battery,41,392,Customer,94117
